,Links,Title,Price,Color
406,https://www.carpages.ca/new-cars/ontario/kanata/2022-hyundai-ioniq-7788354/,2022 Hyundai IONIQ,"$35,540",Typhoon Silv
407,https://www.carpages.ca/used-cars/ontario/north-york/2019-tesla-model-3-7787454/,2019 Tesla Model 3,"$52,995",Solid Black
408,https://www.carpages.ca/used-cars/ontario/north-york/2019-tesla-model-3-7787436/,2019 Tesla Model 3,"$55,995",Solid Black
409,https://www.carpages.ca/used-cars/ontario/ottawa/2014-ford-focus-7787238/,2014 Ford Focus,"$11,495",Silver
410,https://www.carpages.ca/new-cars/nova-scotia/port-hawkesbury/2021-ford-escape-7785519/,2021 Ford Escape,"$44,494",Agate Black Metallic
411,https://www.carpages.ca/new-cars/manitoba/portage-la-prairie/2022-toyota-corolla-7784652/,2022 Toyota Corolla,"$27,318.75",01F7 GRY
412,https://www.carpages.ca/new-cars/alberta/edmonton/2022-lexus-rx-450h-7784511/,2022 Lexus RX 450h,"$63,621",Eminent White Pearl
413,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2021-jeep-wrangler-7784247/,2021 Jeep Wrangler,"$59,670",Sting-Grey
414,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2022-ram-1500-7784229/,2022 RAM 1500,"$80,210",Ivory Tri-Coat Pearl
415,https://www.carpages.ca/new-cars/manitoba/winnipeg/2021-jeep-wrangler-7784142/,2021 Jeep Wrangler,"$61,900",Black
416,https://www.carpages.ca/used-cars/manitoba/winnipeg/2020-ram-1500-7784091/,2020 RAM 1500,"$78,000",Ivory Tri-Coat Pearl
417,https://www.carpages.ca/new-cars/ontario/windsor/2022-hyundai-sonata-7783878/,2022 Hyundai Sonata,"$40,649",Hyper White
418,https://www.carpages.ca/new-cars/ontario/windsor/2022-hyundai-elantra-7783863/,2022 Hyundai Elantra,"$27,099",Cyber Grey
419,https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-jeep-wrangler-7783497/,2021 Jeep Wrangler,"$64,610",Black
420,https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-jeep-wrangler-7783494/,2021 Jeep Wrangler,"$60,670",FIRECRACKER RED
421,https://www.carpages.ca/new-cars/saskatchewan/regina/2021-ford-escape-7783338/,2021 Ford Escape,"$45,744",STAR WHITE METALLIC TRI-COAT
422,https://www.carpages.ca/new-cars/british-columbia/abbotsford/2021-jeep-wrangler-7783179/,2021 Jeep Wrangler,"$60,195",Sarge Green
423,https://www.carpages.ca/used-cars/british-columbia/surrey/2020-tesla-model-3-7783146/,2020 Tesla Model 3,"$56,885",Grey
424,https://www.carpages.ca/new-cars/alberta/high-river/2021-toyota-highlander-7783038/,2021 Toyota Highlander,"$50,410",Magnetic Grey Metallic
425,https://www.carpages.ca/new-cars/saskatchewan/prince-albert/2021-ford-escape-7783023/,2021 Ford Escape,"$43,444",DESERT GOLD METALLIC
426,https://www.carpages.ca/new-cars/ontario/brantford/2022-hyundai-tucson-7782753/,2022 Hyundai Tucson,"$44,187",CRYSTAL WHITE(TW3-NNB)-BLACK
427,https://www.carpages.ca/used-cars/ontario/north-york/2018-tesla-model-3-7782060/,2018 Tesla Model 3,"$54,995",White
428,https://www.carpages.ca/used-cars/manitoba/winnipeg/2018-tesla-model-3-7781922/,2018 Tesla Model 3,"$61,980",Black
429,https://www.carpages.ca/new-cars/manitoba/winnipeg/2021-ford-escape-7781208/,2021 Ford Escape,"$43,854",Agate Black Metallic
430,https://www.carpages.ca/used-cars/ontario/etobicoke/2010-lexus-rx-450h-7780992/,2010 Lexus RX 450h,"$13,888",Silver
431,https://www.carpages.ca/new-cars/ontario/hamilton/2021-toyota-highlander-7780623/,2021 Toyota Highlander,"$50,839.70",Silver
432,https://www.carpages.ca/used-cars/ontario/oakville/2019-toyota-camry-7779174/,2019 Toyota Camry,"$34,988",Gray
433,https://www.carpages.ca/new-cars/ontario/windsor/2022-hyundai-santa-fe-7778898/,2022 Hyundai Santa Fe,"$43,899",White Cream
434,https://www.carpages.ca/new-cars/ontario/mississauga/2022-hyundai-tucson-7778823/,2022 Hyundai Tucson,"$41,799",Amazon Grey
435,https://www.carpages.ca/new-cars/ontario/mississauga/2022-hyundai-tucson-7778814/,2022 Hyundai Tucson,"$41,799",Amazon Grey
436,https://www.carpages.ca/new-cars/ontario/bolton/2021-jeep-wrangler-7778802/,2021 Jeep Wrangler,"$71,510",White
437,https://www.carpages.ca/used-cars/saskatchewan/moose-jaw/2018-ford-fusion-7778742/,2018 Ford Fusion,"$24,987",White Platinum Metallic Tri-Coat
438,https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-volvo-xc60-7778553/,2022 Volvo XC60,"$61,435",Onyx Black Metallic
439,https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-volvo-xc60-7778550/,2022 Volvo XC60,"$61,435",Denim Blue Metallic
440,https://www.carpages.ca/new-cars/ontario/ottawa/2021-ford-f-150-7778436/,2021 Ford F-150,"$61,304",Agate Black Metallic
441,https://www.carpages.ca/new-cars/ontario/niagara-falls/2021-ford-transit-7778385/,2021 Ford Transit,"$52,503",White
442,https://www.carpages.ca/used-cars/ontario/mississauga/2010-ford-escape-7778331/,2010 Ford Escape,"$3,396",Sterling Grey Metallic
443,https://www.carpages.ca/used-cars/ontario/north-york/2010-lexus-rx-450h-7776762/,2010 Lexus RX 450h,"$16,999",Silver
444,https://www.carpages.ca/used-cars/ontario/north-york/2012-toyota-highlander-hybrid-7776690/,2012 Toyota Highlander Hybrid,"$19,995",Pearl White
445,https://www.carpages.ca/used-cars/ontario/tilbury/2014-tesla-model-s-7776210/,2014 Tesla Model S,"$47,999",Brown
446,https://www.carpages.ca/new-cars/ontario/cornwall/2021-ford-f-150-7775955/,2021 Ford F-150,"$77,185",Red
447,https://www.carpages.ca/new-cars/ontario/cornwall/2021-ford-f-150-7775952/,2021 Ford F-150,"$64,519",Black
448,https://www.carpages.ca/used-cars/ontario/stittsville/2012-toyota-camry-7775925/,2012 Toyota Camry,"$12,999",White
449,https://www.carpages.ca/used-cars/british-columbia/port-coquitlam/2016-tesla-model-s-7775844/,2016 Tesla Model S,"$57,995",Black
450,https://www.carpages.ca/used-cars/new-brunswick/dieppe/2021-mercedes-benz-gle-7775715/,2021 Mercedes-Benz GLE,"$99,999",Selenite Grey Met
451,https://www.carpages.ca/used-cars/ontario/oakville/2018-tesla-model-x-7775580/,2018 Tesla Model X,"$89,950",Grey
452,https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-hyundai-tucson-7774680/,2022 Hyundai Tucson,"$40,824",Crystal White
453,https://www.carpages.ca/new-cars/new-brunswick/woodstock/2021-ford-escape-7774470/,2021 Ford Escape,"$41,544",Black
454,https://www.carpages.ca/used-cars/saskatchewan/regina/2019-ford-fusion-7773810/,2019 Ford Fusion,"$22,915",Silver
455,https://www.carpages.ca/new-cars/ontario/kanata/2022-hyundai-ioniq-hybrid-7773492/,2022 Hyundai Ioniq Hybrid,"$31,690",Fiery Red
456,https://www.carpages.ca/new-cars/ontario/north-bay/2022-hyundai-tucson-7772742/,2022 Hyundai Tucson,"$43,724",ASH BLACK
457,https://www.carpages.ca/used-cars/ontario/north-york/2011-toyota-camry-7772541/,2011 Toyota Camry,"$10,950",Grey
458,https://www.carpages.ca/new-cars/saskatchewan/regina/2022-lexus-ux-7772214/,2022 Lexus UX,"$47,295",Grey
459,https://www.carpages.ca/new-cars/saskatchewan/regina/2022-ram-1500-7770732/,2022 RAM 1500,"$78,769",Patriot Blue Pearl
460,https://www.carpages.ca/new-cars/saskatchewan/regina/2022-ram-1500-7770729/,2022 RAM 1500,"$78,819",Maximum Steel Metallic
461,https://www.carpages.ca/new-cars/saskatchewan/regina/2022-ram-1500-7770726/,2022 RAM 1500,"$78,924",Ivory Tri-Coat Pearl
462,https://www.carpages.ca/new-cars/saskatchewan/regina/2022-ram-1500-7770723/,2022 RAM 1500,"$78,869",Diamond Black Crystal Pearlcoat
463,https://www.carpages.ca/new-cars/saskatchewan/regina/2022-ram-1500-7770720/,2022 RAM 1500,"$78,819",Granite Crystal Metallic
464,https://www.carpages.ca/new-cars/saskatchewan/regina/2022-ram-1500-7770717/,2022 RAM 1500,"$78,374",Bright White
465,https://www.carpages.ca/new-cars/ontario/windsor/2022-hyundai-tucson-7770648/,2022 Hyundai Tucson,"$41,599",Crystal White
466,https://www.carpages.ca/new-cars/ontario/windsor/2022-hyundai-tucson-7770645/,2022 Hyundai Tucson,"$41,599",ASH BLACK
467,https://www.carpages.ca/new-cars/nova-scotia/port-hawkesbury/2021-toyota-venza-7770636/,2021 Toyota Venza,"$47,690",01K9 COASTAL GRAY METALLIC
468,https://www.carpages.ca/used-cars/ontario/thornhill/2016-hyundai-sonata-7770630/,2016 Hyundai Sonata,"$15,410",Black
469,https://www.carpages.ca/used-cars/ontario/kingston/2015-cadillac-srx-7770564/,2015 Cadillac SRX,"$19,999",Grey
470,https://www.carpages.ca/new-cars/ontario/kingston/2021-ford-f-150-7770558/,2021 Ford F-150,"$65,519",Carbonized Grey Metallic
471,https://www.carpages.ca/new-cars/ontario/peterborough/2022-ford-f-250-7770330/,2022 Ford F-250,"$54,179",Oxford White YZ
472,https://www.carpages.ca/new-cars/ontario/niagara-falls/2021-ford-transit-7770303/,2021 Ford Transit,"$54,698",White
473,https://www.carpages.ca/new-cars/ontario/niagara-falls/2022-ford-escape-7770297/,2022 Ford Escape,"$39,943",Oxford White
474,https://www.carpages.ca/new-cars/ontario/niagara-falls/2022-ford-escape-7770294/,2022 Ford Escape,"$45,443",Iconic Silver Metallic
475,https://www.carpages.ca/new-cars/ontario/niagara-falls/2022-ford-f-350-7770291/,2022 Ford F-350,"$56,593",Cial Dealer Account Adjustm
476,https://www.carpages.ca/new-cars/saskatchewan/regina/2021-ford-escape-7770183/,2021 Ford Escape,"$40,394",Agate Black Metallic
477,https://www.carpages.ca/new-cars/ontario/bracebridge/2021-jeep-wrangler-7769868/,2021 Jeep Wrangler,"$60,656",Green
478,https://www.carpages.ca/used-cars/ontario/clarington/2019-tesla-model-3-7769196/,2019 Tesla Model 3,"$54,995",Pearl White Multi-Coat
479,https://www.carpages.ca/used-cars/ontario/brampton/2019-chevrolet-bolt-7769100/,2019 Chevrolet Bolt,"$33,795",Silver Ice Metallic
480,https://www.carpages.ca/used-cars/ontario/brantford/2021-tesla-model-3-7767564/,2021 Tesla Model 3,"$62,988",Blue
481,https://www.carpages.ca/used-cars/ontario/brantford/2020-tesla-model-3-7767561/,2020 Tesla Model 3,"$59,988",White
482,https://www.carpages.ca/used-cars/ontario/brantford/2020-tesla-model-3-7767558/,2020 Tesla Model 3,"$59,988",Blue
483,https://www.carpages.ca/used-cars/ontario/brampton/2020-hyundai-sonata-7767531/,2020 Hyundai Sonata,"$39,900",Black
484,https://www.carpages.ca/new-cars/alberta/fort-saskatchewan/2021-ford-f-150-7767390/,2021 Ford F-150,"$90,195",White
485,https://www.carpages.ca/used-cars/alberta/edmonton/2007-honda-civic-7767291/,2007 Honda Civic,"$6,450",Silver
486,https://www.carpages.ca/used-cars/ontario/kitchener/2017-toyota-camry-7765488/,2017 Toyota Camry,"$24,453",Red
487,https://www.carpages.ca/new-cars/alberta/edmonton/2022-lexus-ux-7765467/,2022 Lexus UX,"$49,121",Caviar
488,https://www.carpages.ca/new-cars/alberta/edmonton/2022-lexus-ux-7765449/,2022 Lexus UX,"$43,821",Nebula Grey Pearl
489,https://www.carpages.ca/new-cars/alberta/edmonton/2022-lexus-ux-7765437/,2022 Lexus UX,"$50,900",Eminent White Pearl
490,https://www.carpages.ca/new-cars/alberta/edmonton/2022-lexus-ux-7765404/,2022 Lexus UX,"$46,271",Ultra White
491,https://www.carpages.ca/new-cars/ontario/tilbury/2021-ford-f-150-7790853/,2021 Ford F-150,"$77,485",White
492,https://www.carpages.ca/new-cars/british-columbia/langley/2022-toyota-camry-7789464/,2022 Toyota Camry,"$37,650",0218 BLK
493,https://www.carpages.ca/new-cars/british-columbia/langley/2022-toyota-camry-7789461/,2022 Toyota Camry,"$31,050",0040 WHI
494,https://www.carpages.ca/new-cars/manitoba/brandon/2021-ford-f-150-7789404/,2021 Ford F-150,"$60,024",Oxford White
495,https://www.carpages.ca/new-cars/manitoba/brandon/2021-ford-f-150-7789395/,2021 Ford F-150,"$68,180",Oxford White
496,https://www.carpages.ca/used-cars/ontario/mississauga/2017-ford-fusion-7789101/,2017 Ford Fusion,"$21,998",White Platinum Metallic Tri-Coat
497,https://www.carpages.ca/used-cars/ontario/mississauga/2018-ford-f-150-7789089/,2018 Ford F-150,"$36,998",
498,https://www.carpages.ca/new-cars/ontario/mississauga/2021-ford-escape-7789077/,2021 Ford Escape,"$44,369",STAR WHITE METALLIC TRI-COAT
499,https://www.carpages.ca/new-cars/ontario/oakville/2021-ford-escape-7788987/,2021 Ford Escape,"$41,496",Carbonized Grey Metallic
500,https://www.carpages.ca/new-cars/saskatchewan/regina/2021-ford-escape-7788984/,2021 Ford Escape,"$45,194",Velocity Blue Metallic
501,https://www.carpages.ca/new-cars/saskatchewan/prince-albert/2021-ford-f-150-7788567/,2021 Ford F-150,"$64,859",Carbonized Grey Metallic
502,https://www.carpages.ca/new-cars/saskatchewan/prince-albert/2021-ford-f-150-7788564/,2021 Ford F-150,"$91,175",Rapid Red Metallic Tinted Clearcoat
503,https://www.carpages.ca/new-cars/ontario/nepean/2022-hyundai-tucson-7788483/,2022 Hyundai Tucson,"$41,907",Deep SEA
504,https://www.carpages.ca/new-cars/ontario/kanata/2022-hyundai-ioniq-7788354/,2022 Hyundai IONIQ,"$35,540",Typhoon Silv
505,https://www.carpages.ca/used-cars/ontario/north-york/2019-tesla-model-3-7787454/,2019 Tesla Model 3,"$52,995",Solid Black
506,https://www.carpages.ca/used-cars/ontario/north-york/2019-tesla-model-3-7787436/,2019 Tesla Model 3,"$55,995",Solid Black
507,https://www.carpages.ca/used-cars/ontario/ottawa/2014-ford-focus-7787238/,2014 Ford Focus,"$11,495",Silver
508,https://www.carpages.ca/new-cars/nova-scotia/port-hawkesbury/2021-ford-escape-7785519/,2021 Ford Escape,"$44,494",Agate Black Metallic
509,https://www.carpages.ca/new-cars/manitoba/portage-la-prairie/2022-toyota-corolla-7784652/,2022 Toyota Corolla,"$27,318.75",01F7 GRY
510,https://www.carpages.ca/new-cars/alberta/edmonton/2022-lexus-rx-450h-7784511/,2022 Lexus RX 450h,"$63,621",Eminent White Pearl
511,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2021-jeep-wrangler-7784247/,2021 Jeep Wrangler,"$59,670",Sting-Grey
512,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2022-ram-1500-7784229/,2022 RAM 1500,"$80,210",Ivory Tri-Coat Pearl
513,https://www.carpages.ca/new-cars/manitoba/winnipeg/2021-jeep-wrangler-7784142/,2021 Jeep Wrangler,"$61,900",Black
514,https://www.carpages.ca/used-cars/manitoba/winnipeg/2020-ram-1500-7784091/,2020 RAM 1500,"$78,000",Ivory Tri-Coat Pearl
515,https://www.carpages.ca/new-cars/ontario/windsor/2022-hyundai-sonata-7783878/,2022 Hyundai Sonata,"$40,649",Hyper White
516,https://www.carpages.ca/new-cars/ontario/windsor/2022-hyundai-elantra-7783863/,2022 Hyundai Elantra,"$27,099",Cyber Grey
517,https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-jeep-wrangler-7783497/,2021 Jeep Wrangler,"$64,610",Black
518,https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-jeep-wrangler-7783494/,2021 Jeep Wrangler,"$60,670",FIRECRACKER RED
519,https://www.carpages.ca/new-cars/saskatchewan/regina/2021-ford-escape-7783338/,2021 Ford Escape,"$45,744",STAR WHITE METALLIC TRI-COAT
520,https://www.carpages.ca/new-cars/british-columbia/abbotsford/2021-jeep-wrangler-7783179/,2021 Jeep Wrangler,"$60,195",Sarge Green
521,https://www.carpages.ca/used-cars/british-columbia/surrey/2020-tesla-model-3-7783146/,2020 Tesla Model 3,"$56,885",Grey
522,https://www.carpages.ca/new-cars/alberta/high-river/2021-toyota-highlander-7783038/,2021 Toyota Highlander,"$50,410",Magnetic Grey Metallic
523,https://www.carpages.ca/new-cars/saskatchewan/prince-albert/2021-ford-escape-7783023/,2021 Ford Escape,"$43,444",DESERT GOLD METALLIC
524,https://www.carpages.ca/new-cars/ontario/brantford/2022-hyundai-tucson-7782753/,2022 Hyundai Tucson,"$44,187",CRYSTAL WHITE(TW3-NNB)-BLACK
525,https://www.carpages.ca/used-cars/ontario/north-york/2018-tesla-model-3-7782060/,2018 Tesla Model 3,"$54,995",White
526,https://www.carpages.ca/used-cars/manitoba/winnipeg/2018-tesla-model-3-7781922/,2018 Tesla Model 3,"$61,980",Black
527,https://www.carpages.ca/new-cars/manitoba/winnipeg/2021-ford-escape-7781208/,2021 Ford Escape,"$43,854",Agate Black Metallic
528,https://www.carpages.ca/used-cars/ontario/etobicoke/2010-lexus-rx-450h-7780992/,2010 Lexus RX 450h,"$13,888",Silver
529,https://www.carpages.ca/new-cars/ontario/hamilton/2021-toyota-highlander-7780623/,2021 Toyota Highlander,"$50,839.70",Silver
530,https://www.carpages.ca/used-cars/ontario/oakville/2019-toyota-camry-7779174/,2019 Toyota Camry,"$34,988",Gray
531,https://www.carpages.ca/new-cars/ontario/windsor/2022-hyundai-santa-fe-7778898/,2022 Hyundai Santa Fe,"$43,899",White Cream
532,https://www.carpages.ca/new-cars/ontario/mississauga/2022-hyundai-tucson-7778823/,2022 Hyundai Tucson,"$41,799",Amazon Grey
533,https://www.carpages.ca/new-cars/ontario/mississauga/2022-hyundai-tucson-7778814/,2022 Hyundai Tucson,"$41,799",Amazon Grey
534,https://www.carpages.ca/new-cars/ontario/bolton/2021-jeep-wrangler-7778802/,2021 Jeep Wrangler,"$71,510",White
535,https://www.carpages.ca/used-cars/saskatchewan/moose-jaw/2018-ford-fusion-7778742/,2018 Ford Fusion,"$24,987",White Platinum Metallic Tri-Coat
536,https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-volvo-xc60-7778553/,2022 Volvo XC60,"$61,435",Onyx Black Metallic
537,https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-volvo-xc60-7778550/,2022 Volvo XC60,"$61,435",Denim Blue Metallic
538,https://www.carpages.ca/new-cars/ontario/ottawa/2021-ford-f-150-7778436/,2021 Ford F-150,"$61,304",Agate Black Metallic
539,https://www.carpages.ca/new-cars/ontario/niagara-falls/2021-ford-transit-7778385/,2021 Ford Transit,"$52,503",White
540,https://www.carpages.ca/used-cars/ontario/mississauga/2010-ford-escape-7778331/,2010 Ford Escape,"$3,396",Sterling Grey Metallic
541,https://www.carpages.ca/used-cars/ontario/north-york/2010-lexus-rx-450h-7776762/,2010 Lexus RX 450h,"$16,999",Silver
542,https://www.carpages.ca/used-cars/ontario/north-york/2012-toyota-highlander-hybrid-7776690/,2012 Toyota Highlander Hybrid,"$19,995",Pearl White
543,https://www.carpages.ca/used-cars/ontario/tilbury/2014-tesla-model-s-7776210/,2014 Tesla Model S,"$47,999",Brown
544,https://www.carpages.ca/new-cars/ontario/cornwall/2021-ford-f-150-7775955/,2021 Ford F-150,"$77,185",Red
545,https://www.carpages.ca/new-cars/ontario/cornwall/2021-ford-f-150-7775952/,2021 Ford F-150,"$64,519",Black
546,https://www.carpages.ca/used-cars/ontario/stittsville/2012-toyota-camry-7775925/,2012 Toyota Camry,"$12,999",White
547,https://www.carpages.ca/used-cars/british-columbia/port-coquitlam/2016-tesla-model-s-7775844/,2016 Tesla Model S,"$57,995",Black
548,https://www.carpages.ca/used-cars/new-brunswick/dieppe/2021-mercedes-benz-gle-7775715/,2021 Mercedes-Benz GLE,"$99,999",Selenite Grey Met
549,https://www.carpages.ca/used-cars/ontario/oakville/2018-tesla-model-x-7775580/,2018 Tesla Model X,"$89,950",Grey
550,https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-hyundai-tucson-7774680/,2022 Hyundai Tucson,"$40,824",Crystal White
551,https://www.carpages.ca/new-cars/new-brunswick/woodstock/2021-ford-escape-7774470/,2021 Ford Escape,"$41,544",Black
552,https://www.carpages.ca/used-cars/saskatchewan/regina/2019-ford-fusion-7773810/,2019 Ford Fusion,"$22,915",Silver
553,https://www.carpages.ca/new-cars/ontario/kanata/2022-hyundai-ioniq-hybrid-7773492/,2022 Hyundai Ioniq Hybrid,"$31,690",Fiery Red
554,https://www.carpages.ca/new-cars/ontario/north-bay/2022-hyundai-tucson-7772742/,2022 Hyundai Tucson,"$43,724",ASH BLACK
555,https://www.carpages.ca/used-cars/ontario/north-york/2011-toyota-camry-7772541/,2011 Toyota Camry,"$10,950",Grey
556,https://www.carpages.ca/new-cars/saskatchewan/regina/2022-lexus-ux-7772214/,2022 Lexus UX,"$47,295",Grey
557,https://www.carpages.ca/new-cars/saskatchewan/regina/2022-ram-1500-7770732/,2022 RAM 1500,"$78,769",Patriot Blue Pearl
558,https://www.carpages.ca/new-cars/saskatchewan/regina/2022-ram-1500-7770729/,2022 RAM 1500,"$78,819",Maximum Steel Metallic
559,https://www.carpages.ca/new-cars/saskatchewan/regina/2022-ram-1500-7770726/,2022 RAM 1500,"$78,924",Ivory Tri-Coat Pearl
560,https://www.carpages.ca/new-cars/saskatchewan/regina/2022-ram-1500-7770723/,2022 RAM 1500,"$78,869",Diamond Black Crystal Pearlcoat
561,https://www.carpages.ca/new-cars/saskatchewan/regina/2022-ram-1500-7770720/,2022 RAM 1500,"$78,819",Granite Crystal Metallic
562,https://www.carpages.ca/new-cars/saskatchewan/regina/2022-ram-1500-7770717/,2022 RAM 1500,"$78,374",Bright White
563,https://www.carpages.ca/new-cars/ontario/windsor/2022-hyundai-tucson-7770648/,2022 Hyundai Tucson,"$41,599",Crystal White
564,https://www.carpages.ca/new-cars/ontario/windsor/2022-hyundai-tucson-7770645/,2022 Hyundai Tucson,"$41,599",ASH BLACK
565,https://www.carpages.ca/new-cars/nova-scotia/port-hawkesbury/2021-toyota-venza-7770636/,2021 Toyota Venza,"$47,690",01K9 COASTAL GRAY METALLIC
566,https://www.carpages.ca/used-cars/ontario/thornhill/2016-hyundai-sonata-7770630/,2016 Hyundai Sonata,"$15,410",Black
567,https://www.carpages.ca/used-cars/ontario/kingston/2015-cadillac-srx-7770564/,2015 Cadillac SRX,"$19,999",Grey
568,https://www.carpages.ca/new-cars/ontario/kingston/2021-ford-f-150-7770558/,2021 Ford F-150,"$65,519",Carbonized Grey Metallic
569,https://www.carpages.ca/new-cars/ontario/peterborough/2022-ford-f-250-7770330/,2022 Ford F-250,"$54,179",Oxford White YZ
570,https://www.carpages.ca/new-cars/ontario/niagara-falls/2021-ford-transit-7770303/,2021 Ford Transit,"$54,698",White
571,https://www.carpages.ca/new-cars/ontario/niagara-falls/2022-ford-escape-7770297/,2022 Ford Escape,"$39,943",Oxford White
572,https://www.carpages.ca/new-cars/ontario/niagara-falls/2022-ford-escape-7770294/,2022 Ford Escape,"$45,443",Iconic Silver Metallic
573,https://www.carpages.ca/new-cars/ontario/niagara-falls/2022-ford-f-350-7770291/,2022 Ford F-350,"$56,593",Cial Dealer Account Adjustm
574,https://www.carpages.ca/new-cars/saskatchewan/regina/2021-ford-escape-7770183/,2021 Ford Escape,"$40,394",Agate Black Metallic
575,https://www.carpages.ca/new-cars/ontario/bracebridge/2021-jeep-wrangler-7769868/,2021 Jeep Wrangler,"$60,656",Green
576,https://www.carpages.ca/used-cars/ontario/clarington/2019-tesla-model-3-7769196/,2019 Tesla Model 3,"$54,995",Pearl White Multi-Coat
577,https://www.carpages.ca/used-cars/ontario/brampton/2019-chevrolet-bolt-7769100/,2019 Chevrolet Bolt,"$33,795",Silver Ice Metallic
578,https://www.carpages.ca/used-cars/ontario/brantford/2021-tesla-model-3-7767564/,2021 Tesla Model 3,"$62,988",Blue
579,https://www.carpages.ca/used-cars/ontario/brantford/2020-tesla-model-3-7767561/,2020 Tesla Model 3,"$59,988",White
580,https://www.carpages.ca/used-cars/ontario/brantford/2020-tesla-model-3-7767558/,2020 Tesla Model 3,"$59,988",Blue
581,https://www.carpages.ca/used-cars/ontario/brampton/2020-hyundai-sonata-7767531/,2020 Hyundai Sonata,"$39,900",Black
582,https://www.carpages.ca/new-cars/alberta/fort-saskatchewan/2021-ford-f-150-7767390/,2021 Ford F-150,"$90,195",White
583,https://www.carpages.ca/used-cars/alberta/edmonton/2007-honda-civic-7767291/,2007 Honda Civic,"$6,450",Silver
584,https://www.carpages.ca/used-cars/ontario/kitchener/2017-toyota-camry-7765488/,2017 Toyota Camry,"$24,453",Red
585,https://www.carpages.ca/new-cars/alberta/edmonton/2022-lexus-ux-7765467/,2022 Lexus UX,"$49,121",Caviar
586,https://www.carpages.ca/new-cars/alberta/edmonton/2022-lexus-ux-7765449/,2022 Lexus UX,"$43,821",Nebula Grey Pearl
587,https://www.carpages.ca/new-cars/alberta/edmonton/2022-lexus-ux-7765437/,2022 Lexus UX,"$50,900",Eminent White Pearl
588,https://www.carpages.ca/new-cars/alberta/edmonton/2022-lexus-ux-7765404/,2022 Lexus UX,"$46,271",Ultra White
589,https://www.carpages.ca/new-cars/ontario/tilbury/2021-ford-f-150-7790853/,2021 Ford F-150,"$77,485",White
590,https://www.carpages.ca/new-cars/british-columbia/langley/2022-toyota-camry-7789464/,2022 Toyota Camry,"$37,650",0218 BLK
591,https://www.carpages.ca/new-cars/british-columbia/langley/2022-toyota-camry-7789461/,2022 Toyota Camry,"$31,050",0040 WHI
592,https://www.carpages.ca/new-cars/manitoba/brandon/2021-ford-f-150-7789404/,2021 Ford F-150,"$60,024",Oxford White
593,https://www.carpages.ca/new-cars/manitoba/brandon/2021-ford-f-150-7789395/,2021 Ford F-150,"$68,180",Oxford White
594,https://www.carpages.ca/used-cars/ontario/mississauga/2017-ford-fusion-7789101/,2017 Ford Fusion,"$21,998",White Platinum Metallic Tri-Coat
595,https://www.carpages.ca/used-cars/ontario/mississauga/2018-ford-f-150-7789089/,2018 Ford F-150,"$36,998",
596,https://www.carpages.ca/new-cars/ontario/mississauga/2021-ford-escape-7789077/,2021 Ford Escape,"$44,369",STAR WHITE METALLIC TRI-COAT
597,https://www.carpages.ca/new-cars/ontario/oakville/2021-ford-escape-7788987/,2021 Ford Escape,"$41,496",Carbonized Grey Metallic
598,https://www.carpages.ca/new-cars/saskatchewan/regina/2021-ford-escape-7788984/,2021 Ford Escape,"$45,194",Velocity Blue Metallic
599,https://www.carpages.ca/new-cars/saskatchewan/prince-albert/2021-ford-f-150-7788567/,2021 Ford F-150,"$64,859",Carbonized Grey Metallic
600,https://www.carpages.ca/new-cars/saskatchewan/prince-albert/2021-ford-f-150-7788564/,2021 Ford F-150,"$91,175",Rapid Red Metallic Tinted Clearcoat
601,https://www.carpages.ca/new-cars/ontario/nepean/2022-hyundai-tucson-7788483/,2022 Hyundai Tucson,"$41,907",Deep SEA
602,https://www.carpages.ca/new-cars/ontario/kanata/2022-hyundai-ioniq-7788354/,2022 Hyundai IONIQ,"$35,540",Typhoon Silv
603,https://www.carpages.ca/used-cars/ontario/north-york/2019-tesla-model-3-7787454/,2019 Tesla Model 3,"$52,995",Solid Black
604,https://www.carpages.ca/used-cars/ontario/north-york/2019-tesla-model-3-7787436/,2019 Tesla Model 3,"$55,995",Solid Black
605,https://www.carpages.ca/used-cars/ontario/ottawa/2014-ford-focus-7787238/,2014 Ford Focus,"$11,495",Silver
606,https://www.carpages.ca/new-cars/nova-scotia/port-hawkesbury/2021-ford-escape-7785519/,2021 Ford Escape,"$44,494",Agate Black Metallic
607,https://www.carpages.ca/new-cars/manitoba/portage-la-prairie/2022-toyota-corolla-7784652/,2022 Toyota Corolla,"$27,318.75",01F7 GRY
